item_id,cefr_level,kind,section,concept_group,concept
pcic-00571,A2,vocab,nociones_generales,"3.5. Movimiento, estabilidad",quedarse El domingo me quedé en casa
pcic-00572,A2,vocab,nociones_generales,"3.5. Movimiento, estabilidad",sentarse
pcic-00573,A2,vocab,nociones_generales,"3.5. Movimiento, estabilidad",acostarse
pcic-00574,A2,vocab,nociones_generales,"3.5. Movimiento, estabilidad",hacer deporte
pcic-00575,A2,vocab,nociones_generales,"3.5. Movimiento, estabilidad",de ida
pcic-00576,A2,vocab,nociones_generales,"3.5. Movimiento, estabilidad",vuelta un billete de ida
pcic-00577,A2,vocab,nociones_generales,"3.5. Movimiento, estabilidad",vuelta
pcic-00578,A1,vocab,nociones_generales,"3.6. Orientación, dirección",calle ¿Dónde está la calle Velázquez? La segunda calle a la derecha
pcic-00579,A1,vocab,nociones_generales,"3.6. Orientación, dirección",todo recto
pcic-00580,A2,vocab,nociones_generales,"3.6. Orientación, dirección",bajar Para ir a la cafetería hay que bajar las escaleras
pcic-00581,A2,vocab,nociones_generales,"3.6. Orientación, dirección",llevar
pcic-00582,A2,vocab,nociones_generales,"3.6. Orientación, dirección",traer
pcic-00583,A2,vocab,nociones_generales,"3.6. Orientación, dirección",seguir Sigue todo recto
pcic-00584,A2,vocab,nociones_generales,"3.6. Orientación, dirección",cruzar
pcic-00585,A2,vocab,nociones_generales,"3.6. Orientación, dirección",girar Cruza el puente
pcic-00586,A2,vocab,nociones_generales,"3.6. Orientación, dirección",después gira a la izquierda
pcic-00587,A2,vocab,nociones_generales,"3.6. Orientación, dirección",la primera
pcic-00588,A2,vocab,nociones_generales,"3.6. Orientación, dirección",la segunda
pcic-00589,A2,vocab,nociones_generales,"3.6. Orientación, dirección",la tercera ~ calle
pcic-00590,A1,vocab,nociones_generales,3.7. Orden,la tercera calle el sexto piso
pcic-00591,A1,vocab,nociones_generales,3.7. Orden,antes
pcic-00592,A1,vocab,nociones_generales,3.7. Orden,después
pcic-00593,A2,vocab,nociones_generales,3.7. Orden,antes de
pcic-00594,A2,vocab,nociones_generales,3.7. Orden,después de
pcic-00595,A1,vocab,nociones_generales,3.8. Origen,ser +   Luis Alberto es cubano
pcic-00596,A1,vocab,nociones_generales,3.8. Origen,ser de Soy de Sevilla
pcic-00597,A1,vocab,nociones_generales,3.8. Origen,de ¿De dónde eres?
pcic-00598,A2,vocab,nociones_generales,3.8. Origen,venir de Vengo de Barcelona
pcic-00599,A2,vocab,nociones_generales,3.8. Origen,acabo de llegar
pcic-00600,A1,vocab,nociones_generales,4.1. Referencias generales,¿Qué hora es? Son las dos. Son las nueve
pcic-00601,A1,vocab,nociones_generales,4.1. Referencias generales,cuarto. Son las diez menos veinte.   Son veinte para las diez
pcic-00602,A1,vocab,nociones_generales,4.1. Referencias generales,momento
pcic-00603,A1,vocab,nociones_generales,4.1. Referencias generales,minuto
pcic-00604,A1,vocab,nociones_generales,4.1. Referencias generales,hora
pcic-00605,A1,vocab,nociones_generales,4.1. Referencias generales,día
pcic-00606,A1,vocab,nociones_generales,4.1. Referencias generales,semana
pcic-00607,A1,vocab,nociones_generales,4.1. Referencias generales,mes
pcic-00608,A1,vocab,nociones_generales,4.1. Referencias generales,año Un momento
pcic-00609,A1,vocab,nociones_generales,4.1. Referencias generales,el +
pcic-00610,A1,vocab,nociones_generales,4.1. Referencias generales,el fin de semana
pcic-00611,A1,vocab,nociones_generales,4.1. Referencias generales,cuándo ¿Cuándo vuelves?
pcic-00612,A1,vocab,nociones_generales,4.1. Referencias generales,temprano
pcic-00613,A1,vocab,nociones_generales,4.1. Referencias generales,pronto
pcic-00614,A1,vocab,nociones_generales,4.1. Referencias generales,tarde Los domingos me acuesto temprano
pcic-00615,A1,vocab,nociones_generales,4.1. Referencias generales,mañana
pcic-00616,A1,vocab,nociones_generales,4.1. Referencias generales,tarde
pcic-00617,A1,vocab,nociones_generales,4.1. Referencias generales,noche   en la ~ mañana
pcic-00618,A1,vocab,nociones_generales,4.1. Referencias generales,noche En la mañana estudio
pcic-00619,A1,vocab,nociones_generales,4.1. Referencias generales,en la tarde trabajo
pcic-00620,A1,vocab,nociones_generales,4.1. Referencias generales,a mediodía
pcic-00621,A1,vocab,nociones_generales,4.1. Referencias generales,de Las tiendas abren a las diez. Son las siete de la tarde. Trabajo de nueve a dos
pcic-00622,A2,vocab,nociones_generales,4.1. Referencias generales,cuarto de hora
pcic-00623,A2,vocab,nociones_generales,4.1. Referencias generales,media hora Esperé un cuarto de hora pero no vino
pcic-00624,A2,vocab,nociones_generales,4.1. Referencias generales,cumpleaños El 8 de marzo es mi cumpleaños
pcic-00625,A2,vocab,nociones_generales,4.1. Referencias generales,tener tiempo No tengo mucho tiempo para estudiar
pcic-00626,A2,vocab,nociones_generales,4.1. Referencias generales,después de antes de desayunar después de trabajar
pcic-00627,A2,vocab,nociones_generales,4.1. Referencias generales,en vacaciones
pcic-00628,A2,vocab,nociones_generales,4.1. Referencias generales,en Semana Santa
pcic-00629,A2,vocab,nociones_generales,4.1. Referencias generales,en Navidad
pcic-00630,A2,vocab,nociones_generales,4.1. Referencias generales,en este momento
pcic-00631,A2,vocab,nociones_generales,4.1. Referencias generales,hasta Trabajo aquí desde enero. Puedo esperar hasta esta tarde
pcic-00632,A2,vocab,nociones_generales,4.1. Referencias generales,durante durante las vacaciones
pcic-00633,A1,vocab,nociones_generales,4.2. Localización en el tiempo,el +   El viernes no tenemos clase
pcic-00634,A1,vocab,nociones_generales,4.2. Localización en el tiempo,hoy
pcic-00635,A1,vocab,nociones_generales,4.2. Localización en el tiempo,ahora Ahora vivo en Lisboa
pcic-00636,A1,vocab,nociones_generales,4.2. Localización en el tiempo,en agosto
pcic-00637,A1,vocab,nociones_generales,4.2. Localización en el tiempo,en invierno
pcic-00638,A1,vocab,nociones_generales,4.2. Localización en el tiempo,el +   el miércoles
pcic-00639,A1,vocab,nociones_generales,4.2. Localización en el tiempo,ayer
pcic-00640,A1,vocab,nociones_generales,4.2. Localización en el tiempo,en +   en junio
pcic-00641,A1,vocab,nociones_generales,4.2. Localización en el tiempo,en otoño
pcic-00642,A1,vocab,nociones_generales,4.2. Localización en el tiempo,el +   El jueves voy al teatro
pcic-00643,A1,vocab,nociones_generales,4.2. Localización en el tiempo,en enero
pcic-00644,A1,vocab,nociones_generales,4.2. Localización en el tiempo,en primavera
pcic-00645,A2,vocab,nociones_generales,4.2. Localización en el tiempo,esta mañana
pcic-00646,A2,vocab,nociones_generales,4.2. Localización en el tiempo,esta tarde
pcic-00647,A2,vocab,nociones_generales,4.2. Localización en el tiempo,esta noche
pcic-00648,A2,vocab,nociones_generales,4.2. Localización en el tiempo,esta semana
pcic-00649,A2,vocab,nociones_generales,4.2. Localización en el tiempo,este mes
pcic-00650,A2,vocab,nociones_generales,4.2. Localización en el tiempo,este año Esta mañana estoy muy cansada. Este mes he trabajado mucho
pcic-00651,A2,vocab,nociones_generales,4.2. Localización en el tiempo,estar + gerundio Está hablando por teléfono
pcic-00652,A2,vocab,nociones_generales,4.2. Localización en el tiempo,minuto
pcic-00653,A2,vocab,nociones_generales,4.2. Localización en el tiempo,hora
pcic-00654,A2,vocab,nociones_generales,4.2. Localización en el tiempo,hace ~ un momento
pcic-00655,A2,vocab,nociones_generales,4.2. Localización en el tiempo,un rato Ha llegado hace cinco minutos. Ha vuelto hace un rato
pcic-00656,A2,vocab,nociones_generales,4.2. Localización en el tiempo,en este momento En este momento no tengo trabajo
pcic-00657,A2,vocab,nociones_generales,4.2. Localización en el tiempo,desde hace Estudio español desde hace dos meses
pcic-00658,A2,vocab,nociones_generales,4.2. Localización en el tiempo,el 15 de abril de 1998
pcic-00659,A2,vocab,nociones_generales,4.2. Localización en el tiempo,la semana pasada
pcic-00660,A2,vocab,nociones_generales,4.2. Localización en el tiempo,el mes pasado
pcic-00661,A2,vocab,nociones_generales,4.2. Localización en el tiempo,el año pasado
pcic-00662,A2,vocab,nociones_generales,4.2. Localización en el tiempo,días
pcic-00663,A2,vocab,nociones_generales,4.2. Localización en el tiempo,semana
pcic-00664,A2,vocab,nociones_generales,4.2. Localización en el tiempo,mes
pcic-00665,A2,vocab,nociones_generales,4.2. Localización en el tiempo,año
pcic-00666,A2,vocab,nociones_generales,4.2. Localización en el tiempo,tiempo hace dos semanas hace un mes hace muchos años hace demasiado tiempo
pcic-00667,A2,vocab,nociones_generales,4.2. Localización en el tiempo,antes Antes no me gustaba la fruta
pcic-00668,A2,vocab,nociones_generales,4.2. Localización en el tiempo,en +   Eva nació en 1963
pcic-00669,A2,vocab,nociones_generales,4.2. Localización en el tiempo,este año Esta tarde voy a tomar una cerveza con unos amigos
pcic-00670,A2,vocab,nociones_generales,4.2. Localización en el tiempo,que viene
pcic-00671,A2,vocab,nociones_generales,4.2. Localización en el tiempo,ir a + infinitivo Este año no vamos a ir a la playa
pcic-00672,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,antes Me ducho por la mañana pero antes desayuno
pcic-00673,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,después El sábado vamos al cine
pcic-00674,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,después cenamos en un restaurante
pcic-00675,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,pronto Es temprano
pcic-00676,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,temprano Normalmente llego pronto a la oficina. Los lunes salgo de casa temprano
pcic-00677,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,ser tarde Es tarde
pcic-00678,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,tarde A veces el tren llega tarde a la estación
pcic-00679,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,empezar La clase empieza a las diez
pcic-00680,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,de Trabajo de nueve a cuatro
pcic-00681,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,terminar La clase termina a la una
pcic-00682,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,a Trabajo de nueve a cuatro
pcic-00683,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,repetir No entiendo
pcic-00684,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,¿puedes repetir
pcic-00685,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,por favor?
pcic-00686,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,año
pcic-00687,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,noche
pcic-00688,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,fin de semana
pcic-00689,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,primavera
pcic-00690,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,verano
pcic-00691,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,otoño
pcic-00692,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,invierno
pcic-00693,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,tiempo
pcic-00694,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,todos los días
pcic-00695,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,normalmente
pcic-00696,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,siempre
pcic-00697,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,nunca Siempre desayuno cereales. Nunca como pescado
pcic-00698,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,a veces A veces se levanta tarde. A veces voy de vacaciones en septiembre
pcic-00699,A1,vocab,nociones_generales,4.3. Aspectos de desarrollo,cambiar Quiero cambiar dinero
pcic-00700,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,durante Me llamó durante la clase
pcic-00701,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,Cuando viene trae regalos
pcic-00702,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,acabar de + infinitivo Tu jefa acaba de llamar
pcic-00703,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,ya
pcic-00704,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,todavía no Ya hemos visto esa exposición. Todavía no he probado la paella
pcic-00705,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,antes de antes de comer
pcic-00706,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,después de Normalmente escucho música después de comer
pcic-00707,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,empezar a + infinitivo Empiezo a trabajar a las nueve
pcic-00708,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,desde Estoy aquí desde mayo
pcic-00709,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,terminar de + infinitivo Termino de trabajar a las tres
pcic-00710,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,hasta Estará en Londres hasta el verano
pcic-00711,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,la farmacia está al final de la calle
pcic-00712,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,todo el tiempo Me duele la cabeza todo el tiempo
pcic-00713,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,muchas veces
pcic-00714,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,otra vez He estado muchas veces en su casa. Voy a ir otra vez a Perú.   otra vuelta
pcic-00715,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,estación
pcic-00716,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,media hora
pcic-00717,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,durar ¿Cuánto dura el viaje? La película dura casi tres horas
pcic-00718,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,mañana
pcic-00719,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,tarde
pcic-00720,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,noche
pcic-00721,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,todo el ~ día
pcic-00722,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,fin de semana La excursión dura todo el día
pcic-00723,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,durante durante la tarde
pcic-00724,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,vez
pcic-00725,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,veces ~ al día
pcic-00726,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,a la semana
pcic-00727,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,al mes
pcic-00728,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,al año Voy a la piscina dos veces a la semana
pcic-00729,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,algunas veces
pcic-00730,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,meses
pcic-00731,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,años
pcic-00732,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,fines de semana
pcic-00733,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,semanas
pcic-00734,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,mañanas
pcic-00735,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,tardes
pcic-00736,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,noches
pcic-00737,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,todo el tiempo Escucho música todo el tiempo
pcic-00738,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,cambio
pcic-00739,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,cambiar por Quería cambiar euros por pesos
pcic-00740,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,cambiar de cambiar de país cambiar de casa
pcic-00741,A2,vocab,nociones_generales,4.3. Aspectos de desarrollo,una vez Solamente he comido pescado crudo una vez
pcic-00742,A2,vocab,nociones_generales,5.1. Formas y figuras,dibujo
pcic-00743,A2,vocab,nociones_generales,5.1. Formas y figuras,dibujar
pcic-00744,A2,vocab,nociones_generales,5.1. Formas y figuras,redondo
pcic-00745,A2,vocab,nociones_generales,5.1. Formas y figuras,cuadrado
pcic-00746,A2,vocab,nociones_generales,5.1. Formas y figuras,ser Es redondo
pcic-00747,A2,vocab,nociones_generales,"5.3. Consistencia, resistencia",fuerte
pcic-00748,A2,vocab,nociones_generales,"5.6. Humedad, sequedad",seco
pcic-00749,A2,vocab,nociones_generales,5.7. Materia,madera
pcic-00750,A2,vocab,nociones_generales,5.7. Materia,piel
pcic-00751,A2,vocab,nociones_generales,5.7. Materia,plástico
pcic-00752,A2,vocab,nociones_generales,5.7. Materia,metal
pcic-00753,A2,vocab,nociones_generales,5.7. Materia,tela
pcic-00754,A2,vocab,nociones_generales,5.7. Materia,papel
pcic-00755,A2,vocab,nociones_generales,5.7. Materia,cristal
pcic-00756,A2,vocab,nociones_generales,5.7. Materia,ser de +   La mesa es de cristal
pcic-00757,A1,vocab,nociones_generales,"5.8. Visibilidad, visión",gafas
pcic-00758,A1,vocab,nociones_generales,"5.8. Visibilidad, visión",claro
pcic-00759,A1,vocab,nociones_generales,"5.8. Visibilidad, visión",oscuro Tiene los ojos claros. Tiene el pelo oscuro
pcic-00760,A1,vocab,nociones_generales,"5.8. Visibilidad, visión",ver No me gusta ver la televisión
